,id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,predict
11920,11921,30,management,single,tertiary,no,7845,yes,no,unknown,3,jun,59,1,-1,0,unknown,0
11921,11922,45,management,married,tertiary,no,766,yes,no,telephone,25,jul,59,15,-1,0,unknown,0
11922,11923,42,management,single,tertiary,no,1673,no,no,cellular,18,nov,43,2,-1,0,unknown,0
11923,11924,39,blue-collar,married,unknown,no,157,yes,no,unknown,30,may,99,6,-1,0,unknown,0
11924,11925,29,blue-collar,married,secondary,no,1492,yes,no,unknown,2,jun,267,10,-1,0,unknown,0
11925,11926,45,technician,married,secondary,no,6993,yes,no,cellular,20,nov,283,1,-1,0,unknown,0
11926,11927,54,management,married,tertiary,no,184,no,no,cellular,6,feb,13,6,-1,0,unknown,0
11927,11928,28,services,single,secondary,no,0,no,no,cellular,28,jan,452,1,-1,0,unknown,0
11928,11929,37,housemaid,divorced,primary,no,0,yes,yes,cellular,21,nov,158,7,-1,0,unknown,0
11929,11930,55,retired,married,secondary,no,3948,no,no,cellular,19,nov,149,1,170,2,failure,0
11930,11931,33,student,single,secondary,no,1883,yes,no,cellular,3,feb,121,5,256,1,failure,0
11931,11932,30,entrepreneur,married,secondary,no,1013,yes,no,cellular,3,feb,24,9,-1,0,unknown,0
11932,11933,43,blue-collar,married,primary,no,-59,yes,no,unknown,20,jun,205,5,-1,0,unknown,0
11933,11934,40,technician,married,secondary,no,1952,yes,no,cellular,17,nov,310,1,-1,0,unknown,0
11934,11935,33,entrepreneur,married,tertiary,no,606,yes,no,cellular,2,feb,194,1,-1,0,unknown,0
11935,11936,36,blue-collar,married,primary,no,-453,yes,no,unknown,19,jun,130,1,-1,0,unknown,0
11936,11937,40,blue-collar,married,primary,no,-22,yes,no,unknown,19,may,84,3,-1,0,unknown,0
11937,11938,27,management,single,tertiary,no,791,no,no,cellular,29,jan,620,1,-1,0,unknown,0
11938,11939,29,blue-collar,married,secondary,no,23,yes,no,unknown,14,may,219,4,-1,0,unknown,0
11939,11940,35,technician,married,secondary,no,569,yes,no,unknown,21,may,487,5,-1,0,unknown,0
11940,11941,37,admin.,single,secondary,no,1066,yes,no,unknown,28,may,83,4,-1,0,unknown,0
11941,11942,42,management,married,unknown,no,342,yes,no,unknown,2,jun,156,5,-1,0,unknown,0
11942,11943,31,management,married,tertiary,no,242,yes,no,cellular,9,jun,106,4,-1,0,unknown,0
11943,11944,41,entrepreneur,married,secondary,no,547,no,no,cellular,29,jul,365,2,-1,0,unknown,0
11944,11945,55,technician,married,secondary,no,0,yes,yes,cellular,27,oct,88,1,-1,0,unknown,0
11945,11946,37,blue-collar,married,secondary,no,128,yes,no,telephone,8,jul,379,3,-1,0,unknown,0
11946,11947,33,admin.,married,secondary,no,0,yes,no,telephone,17,jul,1448,7,-1,0,unknown,1
11947,11948,35,management,single,tertiary,no,1902,no,no,cellular,19,nov,188,5,-1,0,unknown,0
11948,11949,38,services,married,secondary,yes,-242,yes,yes,unknown,20,may,236,2,-1,0,unknown,0
11949,11950,45,technician,single,secondary,no,113,yes,yes,cellular,13,aug,165,2,-1,0,unknown,0
11950,11951,26,management,single,tertiary,no,9447,no,no,cellular,4,sep,113,1,100,2,other,0
11951,11952,26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,1
11952,11953,39,blue-collar,single,secondary,no,519,yes,yes,cellular,20,nov,149,1,155,14,failure,0
11953,11954,28,student,single,secondary,no,1925,no,no,cellular,25,may,252,1,88,4,failure,0
11954,11955,58,management,married,tertiary,no,1394,no,no,cellular,17,aug,628,1,83,1,other,0
11955,11956,54,technician,married,tertiary,no,1188,yes,no,cellular,22,may,89,1,-1,0,unknown,0
11956,11957,23,admin.,married,tertiary,no,2,yes,no,unknown,16,may,140,1,-1,0,unknown,0
11957,11958,36,technician,divorced,secondary,no,3296,yes,no,cellular,17,nov,130,1,-1,0,unknown,0
11958,11959,49,technician,married,secondary,no,10,no,no,cellular,29,aug,135,2,-1,0,unknown,0
11959,11960,44,blue-collar,single,primary,no,10984,no,no,unknown,20,jun,258,18,-1,0,unknown,0
11960,11961,55,management,married,tertiary,no,719,yes,no,telephone,11,may,221,6,284,29,other,0
11961,11962,27,admin.,divorced,secondary,no,0,no,yes,cellular,14,jul,227,4,-1,0,unknown,0
11962,11963,33,services,married,secondary,no,1697,no,no,cellular,3,nov,179,1,-1,0,unknown,0
11963,11964,36,blue-collar,married,secondary,no,1409,no,no,unknown,17,jun,235,2,-1,0,unknown,0
11964,11965,50,management,married,secondary,no,-187,yes,no,unknown,29,may,31,2,-1,0,unknown,0
11965,11966,31,admin.,married,secondary,no,879,yes,no,cellular,13,may,394,1,-1,0,unknown,0
11966,11967,32,blue-collar,single,secondary,no,217,yes,no,cellular,15,may,692,3,-1,0,unknown,0
11967,11968,46,technician,married,tertiary,no,-369,yes,yes,cellular,6,feb,339,4,-1,0,unknown,0
11968,11969,30,management,single,tertiary,no,6825,no,no,cellular,4,feb,217,2,-1,0,unknown,0
11969,11970,40,admin.,married,secondary,no,3126,yes,no,cellular,30,dec,110,3,232,2,failure,0
11970,11971,38,self-employed,married,secondary,no,215,yes,no,cellular,14,may,115,2,175,2,failure,0
11971,11972,49,blue-collar,divorced,primary,no,380,yes,no,unknown,14,may,349,2,-1,0,unknown,0
11972,11973,32,admin.,married,tertiary,no,118,no,no,unknown,29,may,358,10,-1,0,unknown,0
11973,11974,31,blue-collar,single,secondary,no,1,no,yes,cellular,7,jul,174,1,-1,0,unknown,0
11974,11975,41,entrepreneur,married,secondary,no,353,no,no,cellular,19,nov,90,2,-1,0,unknown,0
11975,11976,33,management,divorced,secondary,no,106,no,no,cellular,20,aug,175,3,-1,0,unknown,0
11976,11977,34,services,single,tertiary,no,3119,no,no,cellular,16,oct,306,1,-1,0,unknown,0
11977,11978,36,blue-collar,married,primary,no,650,yes,no,unknown,12,may,170,2,-1,0,unknown,0
11978,11979,56,management,married,tertiary,no,0,yes,no,telephone,5,may,259,2,-1,0,unknown,0
11979,11980,26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,899,1,-1,0,unknown,1
11980,11981,37,admin.,married,secondary,no,1415,yes,no,cellular,12,may,214,2,-1,0,unknown,0
11981,11982,42,management,married,tertiary,no,0,no,yes,telephone,12,may,139,3,361,4,failure,0
11982,11983,39,services,married,secondary,no,1005,yes,yes,cellular,11,may,204,1,336,2,failure,0
11983,11984,32,technician,single,secondary,no,3586,no,no,cellular,18,aug,71,3,-1,0,unknown,0
11984,11985,54,blue-collar,married,primary,no,1111,no,no,telephone,26,aug,385,9,-1,0,unknown,0
11985,11986,55,admin.,married,secondary,no,6205,no,no,cellular,6,may,233,2,-1,0,unknown,0
11986,11987,33,unemployed,single,secondary,no,177,no,no,unknown,8,may,75,4,-1,0,unknown,0
11987,11988,19,student,single,primary,no,608,no,no,cellular,12,may,236,1,180,2,success,1
11988,11989,57,management,married,tertiary,no,-871,no,no,unknown,20,may,214,10,-1,0,unknown,0
11989,11990,25,blue-collar,single,unknown,no,586,yes,no,cellular,20,apr,712,1,-1,0,unknown,0
11990,11991,42,self-employed,married,secondary,no,106,yes,no,unknown,8,may,515,3,-1,0,unknown,0
11991,11992,31,technician,married,tertiary,no,313,yes,no,cellular,27,aug,114,2,-1,0,unknown,0
11992,11993,67,retired,married,primary,no,1430,no,no,telephone,26,may,283,2,135,5,success,1
11993,11994,57,technician,married,secondary,no,839,no,yes,unknown,5,may,225,1,-1,0,unknown,0
11994,11995,25,management,single,tertiary,no,1650,yes,no,unknown,12,oct,5,1,-1,0,unknown,0
11995,11996,55,technician,married,tertiary,no,1354,no,no,cellular,21,aug,545,4,-1,0,unknown,0
11996,11997,38,management,divorced,tertiary,no,4335,yes,no,cellular,20,nov,640,1,-1,0,unknown,0
11997,11998,34,services,married,secondary,no,1611,no,yes,telephone,20,nov,197,7,-1,0,unknown,0
11998,11999,28,management,single,tertiary,no,321,no,yes,cellular,5,feb,255,6,-1,0,unknown,0
11999,12000,37,management,single,tertiary,no,8066,no,no,telephone,13,aug,57,1,-1,0,unknown,0
12000,12001,42,technician,divorced,secondary,no,1689,yes,no,cellular,31,jul,50,2,-1,0,unknown,0
12001,12002,32,management,single,tertiary,no,1134,no,no,cellular,28,aug,85,4,-1,0,unknown,0
12002,12003,32,blue-collar,married,primary,no,159,yes,no,unknown,21,may,207,3,-1,0,unknown,0
12003,12004,31,technician,single,secondary,no,1094,yes,no,unknown,12,jun,93,8,-1,0,unknown,0
12004,12005,77,retired,married,tertiary,no,1047,no,no,cellular,30,jun,108,5,-1,0,unknown,0
12005,12006,27,management,married,tertiary,no,1109,yes,no,cellular,21,jul,833,5,-1,0,unknown,0
12006,12007,53,self-employed,married,primary,no,2639,no,no,cellular,11,aug,304,4,-1,0,unknown,0
12007,12008,43,blue-collar,married,secondary,no,3549,yes,no,cellular,15,may,7,5,-1,0,unknown,0
12008,12009,22,services,married,primary,no,7982,yes,no,unknown,4,jun,18,1,-1,0,unknown,0
12009,12010,31,blue-collar,single,secondary,no,4415,yes,no,unknown,2,jun,329,1,-1,0,unknown,0
12010,12011,31,blue-collar,married,secondary,no,1533,yes,no,unknown,30,may,29,4,-1,0,unknown,0
12011,12012,34,self-employed,married,secondary,no,-370,yes,no,unknown,21,may,748,1,-1,0,unknown,0
12012,12013,44,technician,divorced,secondary,no,275,no,no,cellular,17,nov,1077,1,-1,0,unknown,1
12013,12014,34,admin.,married,secondary,no,131,no,no,cellular,19,nov,94,1,-1,0,unknown,0
12014,12015,24,admin.,married,secondary,no,0,yes,no,cellular,16,apr,284,1,-1,0,unknown,0
12015,12016,51,blue-collar,married,primary,no,864,yes,no,cellular,13,may,321,1,-1,0,unknown,0
12016,12017,51,blue-collar,married,primary,no,165,yes,no,telephone,14,aug,313,2,-1,0,unknown,0
12017,12018,44,technician,married,secondary,no,533,yes,no,cellular,8,may,153,4,171,3,failure,0
12018,12019,47,admin.,married,secondary,no,1934,no,yes,cellular,14,may,225,1,364,1,failure,0
12019,12020,34,technician,single,secondary,no,0,no,no,cellular,20,aug,113,2,-1,0,unknown,0
12020,12021,29,management,married,tertiary,no,13186,yes,no,cellular,12,may,322,1,350,2,failure,0
12021,12022,30,admin.,single,secondary,no,390,yes,no,cellular,17,apr,175,1,347,1,failure,0
12022,12023,52,housemaid,married,secondary,no,1182,yes,no,cellular,18,nov,103,1,-1,0,unknown,0
12023,12024,60,self-employed,single,tertiary,no,179,no,yes,cellular,29,jul,79,4,-1,0,unknown,0
12024,12025,52,blue-collar,married,primary,no,768,no,no,cellular,4,feb,82,3,-1,0,unknown,0
12025,12026,59,housemaid,married,primary,no,0,no,no,unknown,9,jun,332,1,-1,0,unknown,0
12026,12027,50,services,single,primary,no,148,yes,no,unknown,7,may,198,2,-1,0,unknown,0
12027,12028,46,admin.,married,secondary,no,368,no,no,cellular,20,aug,293,1,90,4,other,0
12028,12029,32,management,single,tertiary,no,2667,yes,no,cellular,12,aug,971,2,-1,0,unknown,1
12029,12030,47,self-employed,married,unknown,no,935,yes,no,unknown,6,may,225,1,-1,0,unknown,0
12030,12031,72,retired,married,primary,no,9160,no,no,cellular,5,feb,229,1,-1,0,unknown,0
12031,12032,66,retired,married,secondary,no,3409,no,no,cellular,19,oct,133,3,160,3,failure,0
12032,12033,47,services,married,secondary,no,795,yes,no,unknown,29,may,42,3,-1,0,unknown,0
12033,12034,39,technician,single,secondary,no,2910,yes,no,unknown,17,jun,157,5,-1,0,unknown,0
12034,12035,44,blue-collar,married,secondary,no,476,no,no,cellular,14,jul,173,6,-1,0,unknown,0
12035,12036,59,management,married,secondary,no,1321,no,no,unknown,9,jun,3881,3,-1,0,unknown,1
12036,12037,52,blue-collar,married,secondary,no,7119,no,yes,telephone,20,nov,871,3,-1,0,unknown,1
12037,12038,52,blue-collar,married,primary,no,2091,no,no,cellular,6,aug,181,2,-1,0,unknown,0
12038,12039,30,technician,married,secondary,no,-306,yes,yes,cellular,18,nov,372,1,186,1,failure,0
12039,12040,36,blue-collar,married,secondary,no,-308,yes,no,cellular,7,jul,279,11,-1,0,unknown,0
12040,12041,46,housemaid,married,secondary,no,505,no,no,cellular,28,aug,26,7,-1,0,unknown,0
12041,12042,31,technician,married,secondary,no,504,yes,yes,cellular,7,may,52,2,-1,0,unknown,0
12042,12043,30,blue-collar,married,secondary,no,579,yes,yes,unknown,2,jun,381,2,-1,0,unknown,0
12043,12044,39,housemaid,married,tertiary,no,315,no,no,cellular,28,aug,53,4,-1,0,unknown,0
12044,12045,48,unknown,married,unknown,no,3940,no,no,unknown,16,jun,298,6,-1,0,unknown,0
12045,12046,33,management,married,tertiary,no,23,yes,yes,cellular,6,feb,150,1,-1,0,unknown,0
12046,12047,37,entrepreneur,married,secondary,no,0,yes,yes,cellular,6,may,160,2,-1,0,unknown,0
12047,12048,28,blue-collar,single,secondary,no,339,yes,no,cellular,10,jul,353,1,-1,0,unknown,0
12048,12049,42,services,married,secondary,no,1027,yes,no,telephone,16,apr,63,2,150,4,failure,0
12049,12050,33,technician,single,secondary,no,555,no,no,cellular,30,jun,255,2,-1,0,unknown,0
12050,12051,59,blue-collar,married,primary,no,-546,no,no,cellular,25,aug,1152,6,-1,0,unknown,1
12051,12052,38,technician,single,secondary,no,1788,no,no,cellular,8,aug,391,2,-1,0,unknown,0
12052,12053,36,technician,married,tertiary,no,508,no,no,cellular,22,aug,233,4,-1,0,unknown,0
12053,12054,43,management,married,tertiary,no,11754,no,no,cellular,7,aug,352,2,-1,0,unknown,0
12054,12055,28,management,single,secondary,no,292,yes,yes,telephone,5,feb,39,1,-1,0,unknown,0
12055,12056,43,admin.,divorced,secondary,no,146,yes,no,cellular,7,may,274,3,358,2,failure,0
12056,12057,40,blue-collar,single,secondary,no,1,yes,no,unknown,8,may,190,1,-1,0,unknown,0
12057,12058,34,unemployed,married,secondary,no,438,yes,yes,cellular,9,apr,272,1,323,1,failure,0
12058,12059,55,technician,married,secondary,no,3899,yes,no,telephone,28,jul,596,4,-1,0,unknown,0
12059,12060,47,blue-collar,married,primary,no,673,no,yes,cellular,14,aug,106,6,-1,0,unknown,0
12060,12061,34,entrepreneur,married,tertiary,no,10350,yes,no,unknown,8,may,187,3,-1,0,unknown,0
12061,12062,39,management,married,primary,no,13,no,no,unknown,2,jun,59,4,-1,0,unknown,0
12062,12063,29,blue-collar,married,secondary,no,-114,yes,no,cellular,15,may,132,2,359,2,failure,0
12063,12064,40,admin.,married,secondary,no,438,yes,no,cellular,15,may,823,2,-1,0,unknown,0
12064,12065,56,retired,single,secondary,no,4365,no,no,unknown,20,jun,361,1,-1,0,unknown,0
12065,12066,30,admin.,single,secondary,no,154,yes,no,cellular,21,nov,24,2,-1,0,unknown,0
12066,12067,52,management,married,tertiary,no,0,yes,no,cellular,9,jul,197,1,-1,0,unknown,0
12067,12068,30,admin.,married,secondary,yes,-938,yes,no,unknown,3,jun,438,1,-1,0,unknown,0
12068,12069,32,self-employed,single,tertiary,no,519,yes,no,cellular,18,nov,72,1,-1,0,unknown,0
12069,12070,49,entrepreneur,married,primary,no,282,yes,yes,cellular,13,may,99,1,-1,0,unknown,0
12070,12071,41,management,divorced,tertiary,no,1,yes,no,unknown,19,jun,244,1,-1,0,unknown,0
12071,12072,32,technician,single,tertiary,no,392,yes,no,cellular,21,nov,148,2,-1,0,unknown,0
12072,12073,57,housemaid,married,primary,no,1870,no,no,unknown,17,jun,129,1,-1,0,unknown,0
12073,12074,48,admin.,divorced,secondary,no,0,no,yes,cellular,11,jul,487,3,-1,0,unknown,0
12074,12075,37,services,single,secondary,no,-196,yes,no,unknown,7,may,207,1,-1,0,unknown,0
12075,12076,28,management,single,tertiary,no,390,no,no,cellular,29,sep,845,1,232,4,success,1
12076,12077,32,management,single,tertiary,no,0,no,no,cellular,29,aug,63,2,-1,0,unknown,0
12077,12078,37,management,married,tertiary,no,89,yes,no,unknown,19,may,162,10,-1,0,unknown,0
12078,12079,30,admin.,married,secondary,no,187,yes,no,cellular,18,nov,106,1,-1,0,unknown,0
12079,12080,36,blue-collar,single,secondary,no,1168,yes,no,unknown,23,may,242,3,-1,0,unknown,0
12080,12081,23,admin.,single,tertiary,no,314,no,yes,cellular,8,apr,142,4,-1,0,unknown,0
12081,12082,36,blue-collar,married,primary,no,156,yes,no,cellular,21,nov,219,2,-1,0,unknown,0
12082,12083,41,technician,single,secondary,no,-3,no,no,cellular,8,jul,413,1,-1,0,unknown,0
12083,12084,41,admin.,divorced,secondary,no,0,no,yes,cellular,23,jul,400,2,-1,0,unknown,0
12084,12085,25,services,single,unknown,no,-501,yes,yes,unknown,18,jun,156,3,-1,0,unknown,0
12085,12086,58,admin.,married,unknown,no,2180,no,no,cellular,18,aug,273,4,-1,0,unknown,0
12086,12087,41,services,married,secondary,no,4505,yes,no,unknown,14,may,108,2,-1,0,unknown,0
12087,12088,58,entrepreneur,single,tertiary,no,229,yes,no,cellular,7,may,162,7,-1,0,unknown,0
12088,12089,66,retired,married,tertiary,no,2262,no,no,cellular,22,apr,155,1,-1,0,unknown,0
12089,12090,41,admin.,married,secondary,no,120,no,yes,cellular,8,jul,489,1,-1,0,unknown,0
12090,12091,30,services,married,secondary,no,699,yes,no,unknown,29,may,544,1,-1,0,unknown,0
12091,12092,29,entrepreneur,married,secondary,no,5918,yes,no,cellular,13,may,103,1,-1,0,unknown,0
12092,12093,26,student,single,secondary,no,0,no,no,cellular,2,feb,1223,2,-1,0,unknown,1
12093,12094,43,blue-collar,divorced,primary,no,515,yes,no,cellular,13,apr,199,2,146,1,failure,0
12094,12095,29,blue-collar,single,tertiary,no,455,no,no,cellular,22,oct,542,4,148,3,success,0
12095,12096,39,blue-collar,married,secondary,no,507,yes,no,unknown,8,may,136,2,-1,0,unknown,0
12096,12097,48,management,married,tertiary,no,489,yes,no,unknown,13,may,60,1,-1,0,unknown,0
12097,12098,59,retired,married,primary,no,468,yes,no,telephone,8,jul,71,1,-1,0,unknown,0
12098,12099,29,management,single,tertiary,no,2344,yes,no,cellular,20,jul,288,1,133,2,failure,0
12099,12100,51,admin.,married,secondary,no,4178,yes,no,cellular,20,nov,167,4,174,1,failure,0
12100,12101,37,management,married,tertiary,no,0,no,no,cellular,4,aug,96,1,-1,0,unknown,0
12101,12102,51,management,married,tertiary,no,3463,no,yes,cellular,13,jul,371,2,166,3,other,0
12102,12103,51,management,married,unknown,no,712,no,no,cellular,13,aug,287,2,-1,0,unknown,0
12103,12104,34,blue-collar,single,primary,yes,81,no,yes,cellular,9,feb,44,2,-1,0,unknown,0
12104,12105,49,blue-collar,married,primary,no,364,no,no,cellular,4,aug,134,1,-1,0,unknown,0
12105,12106,35,management,married,secondary,no,1,yes,no,unknown,29,may,246,2,-1,0,unknown,0
12106,12107,29,blue-collar,married,primary,no,1016,yes,no,unknown,27,may,33,1,-1,0,unknown,0
12107,12108,53,management,married,tertiary,no,3634,no,no,cellular,7,may,211,4,88,8,success,1
12108,12109,43,blue-collar,married,primary,no,0,no,no,cellular,22,jun,570,3,-1,0,unknown,0
12109,12110,41,technician,married,secondary,no,1344,no,no,cellular,22,aug,169,6,-1,0,unknown,0
12110,12111,36,admin.,married,tertiary,no,29,no,no,cellular,12,aug,576,1,-1,0,unknown,0
12111,12112,24,admin.,single,secondary,no,5,no,no,cellular,7,apr,66,1,330,1,failure,0
12112,12113,34,blue-collar,single,primary,no,0,yes,yes,cellular,21,jul,100,2,-1,0,unknown,0
12113,12114,47,management,married,tertiary,no,288,no,no,cellular,31,mar,193,1,181,1,success,1
12114,12115,34,blue-collar,married,secondary,no,2305,yes,no,cellular,18,nov,301,1,-1,0,unknown,0
12115,12116,44,blue-collar,married,primary,no,420,yes,no,unknown,7,may,110,2,-1,0,unknown,0
12116,12117,56,unemployed,divorced,primary,no,282,no,no,cellular,28,jan,156,2,-1,0,unknown,0
12117,12118,56,blue-collar,married,primary,no,1214,no,yes,cellular,7,aug,105,1,-1,0,unknown,0
12118,12119,32,technician,married,unknown,no,102,yes,no,unknown,21,may,12,11,-1,0,unknown,0
12119,12120,41,management,married,tertiary,no,371,yes,no,cellular,28,jul,81,8,-1,0,unknown,0
12120,12121,57,blue-collar,married,secondary,no,773,yes,yes,unknown,18,jun,97,8,-1,0,unknown,0
12121,12122,32,services,married,secondary,no,859,yes,no,unknown,9,aug,39,1,-1,0,unknown,0
12122,12123,40,blue-collar,married,primary,no,104,yes,no,unknown,26,may,470,2,-1,0,unknown,0
12123,12124,48,management,single,tertiary,no,940,no,no,unknown,23,jun,216,3,-1,0,unknown,0
12124,12125,31,blue-collar,married,secondary,no,-45,yes,no,unknown,2,jun,184,1,-1,0,unknown,0
12125,12126,50,admin.,divorced,secondary,no,3423,yes,yes,unknown,4,jun,192,6,-1,0,unknown,0
12126,12127,39,technician,married,secondary,no,484,no,yes,cellular,18,nov,61,1,113,3,other,0
12127,12128,54,blue-collar,married,secondary,no,853,no,no,unknown,16,jun,24,5,-1,0,unknown,0
12128,12129,60,admin.,divorced,secondary,no,0,no,yes,telephone,16,jul,357,7,-1,0,unknown,0
12129,12130,27,technician,married,secondary,no,130,yes,no,cellular,7,may,265,3,-1,0,unknown,0
